track_id,track_name,artist_name,album_name,release_date,year,duration_ms,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time_signature,genre,explicit
trk_00000,Midnight Dreams,Aurora Lane,Stories Vol. 8,2009-11-27,2009,163050,22.0,0.12194142495531339,0.7282893969329256,-13.405663907019681,0.19366715533162393,0.184494658449165,0.18530038329535511,0.3534013190595285,0.49078229559337394,131.91287303608644,5,0,7,indie,False
trk_00001,Digital Hearts,Tarek Ali,Diary Vol. 8,1992-05-10,1992,139120,,0.23886066474636353,0.44088846726200875,-9.424835933482868,0.0861707974396554,0.46740494207649425,0.40832087630816016,0.13407438924687845,0.9171238142771007,117.89762990507172,6,1,4,indie,False
trk_00002,Silent Gravity,El Tigre,Diary Vol. 2,2004-10-04,2004,212443,47.0,0.40448565680334847,0.0899846184669437,-9.868098559461782,0.31286828223115243,0.2455963302032153,0.1457997131474589,0.50173654059362,0.3270287376750343,151.05719551678652,8,0,3,afrobeats,False
trk_00003,Lonely Lines,VELVET STREET,Diary Vol. 4,2004-03-19,2004,194616,93.0,0.8363402658624672,0.1712659609466078,-6.11496347220716,0.10974009257799788,0.19296413267578774,0.13985263516089536,0.22287407232864506,0.7644491715145765,106.71545113391154,2,0,7,house,False
trk_00004,Crystal Lines,Tarek Ali,Diary Vol. 1,2022-10-04,2022,257603,32.0,0.7822533868338337,0.8790257484791508,-6.202720022512577,0.3571263084381513,0.30254849837062925,0.37356071750433356,0.3611776891554731,0.7820348133865732,104.03529563936934,3,1,5,afrobeats,False
trk_00005,Scarlet Waves,ECHOES & WAVES,Diary Vol. 1,2020-11-23,2020,163175,69.0,0.28868100447245837,0.21640417052565772,-8.343619535757854,0.330371388656708,0.17734299147643995,0.18372283354610267,0.0859776355147654,0.383110927000711,122.29722936427791,11,0,4,country,False
trk_00006,Cosmic City,D.T. North,Stories Vol. 3,2005-09-13,2005,264294,59.0,0.38268452756724375,0.6425358758718555,-2.844201877958941,0.12888579538488842,0.1671846995849136,0.014856276074983238,0.7109337482569666,0.8520356274134896,139.9423044379564,10,0,7,folk,False
trk_00007,Midnight Waves,Echoes & Waves,Colors Vol. 4,2007-02-26,2007,201763,43.0,0.263068368649058,0.3627042386595278,-9.861091167606656,0.1481879562204903,0.05128514439779175,0.18215535939287297,0.414975906484706,0.6728496387889205,107.06854231514947,11,0,3,jazz,False
trk_00008,Digital Fire,DJ Nova,Colors Vol. 4,1991-04-12,1991,172145,47.0,0.22942180787396974,0.14789411849290646,-9.951927707365481,0.16529418146631786,0.17060056851695302,0.18082654783059568,0.24649111040799646,0.5555035588871781,108.7088599346085,2,1,3,lo-fi,False
trk_00009,Hidden Motion,Crimson Tide,Stories Vol. 1,2002-02-13,2002,174928,40.0,0.256468557097247,0.5569664657973323,-11.071455558467163,0.14813627752747874,0.44419979087569295,0.2224871015035377,0.34992935721271096,0.33187584239353213,114.51911285537942,9,0,4,techno,False
trk_00010,Silver Dreams,The Skylarks,Diary Vol. 7,2005-04-10,2005,231283,40.0,0.9384629819096352,0.8480366280680233,-6.462185082871338,0.3821479264724075,0.33337353895061184,0.27292579420608915,0.4548394807096682,0.18932800554593768,148.28502525224826,10,0,5,classical,False
trk_00011,Crystal Whispers,Echoes & Waves,Sessions Vol. 6,2021-11-10,2021,193424,70.0,0.5929507889778792,0.2360754290966585,-5.982724943314722,0.13463561977136404,0.2136317341555708,0.36657744136271025,0.15147218248387287,0.3499570412285883,111.13040215029423,10,0,4,,True
trk_00012,Silver Echo,Kiran Shah,Colors Vol. 4,2021-02-10,2021,212892,100.0,0.4099238356256942,0.8044056762742765,-13.733761039682072,0.25782839359117854,0.24656512761858976,0.3022419387575621,0.23145565395844764,0.20381087904205275,144.44406692415873,2,1,5,techno,True
trk_00013,Cosmic Night,Indigo Bloom,Stories Vol. 8,2020-06-03,2020,133898,87.0,0.2090113138457262,0.3793175605085,-11.753340729155909,0.08892430668911887,0.6442136645261474,0.05913240267605003,0.14575564981516084,0.844697541751967,122.01634844508105,10,1,4,latin,False
trk_00014,Neon Fire,LUNA PARK,Sessions Vol. 4,2012-10-14,2012,206539,,0.647640051571992,0.26951638548667023,-8.66762441651342,0.11015242832423029,0.38584032092683146,0.18316086628799683,0.3950256480465738,0.7728391256637068,99.08174662285803,10,1,4,house,True
trk_00015,Lonely Storm,Neon Pulse,Notes Vol. 1,1994-08-13,1994,147680,53.0,0.42981413917098826,0.3166835402850021,-4.813370447258865,0.27645412776410205,0.35906610372810693,0.03051557468350506,0.23947149582705957,0.7464548412010864,111.31007545135368,1,0,3,r&b,False
